cpu_num,cpu_percent,memory_info
190,19.2,3505.5234375
190,0.0,3505.5234375
190,25.7,3505.5234375
190,12.9,3505.5234375
190,12.9,3505.5234375
190,0.0,3505.5234375
190,0.0,3505.5234375
170,12.8,3505.5234375
170,19.3,3505.5234375
170,6.4,3505.5234375
170,19.3,3505.5234375
170,12.9,3505.5234375
170,19.3,3505.5234375
171,12.8,3505.5234375
190,19.2,3505.5234375
190,19.3,3505.5234375
190,12.8,3505.5234375
190,19.3,3505.5234375
190,0.0,3505.5234375
190,0.0,3505.5234375
168,12.8,3505.5234375
168,12.8,3505.5234375
168,6.4,3505.5234375
168,19.3,3505.5234375
168,19.3,3505.5234375
168,19.3,3505.5234375
169,12.9,3505.5234375
169,19.3,3505.5234375
169,12.8,3505.5234375
169,12.9,3505.5234375
169,19.3,3505.5234375
169,12.9,3505.5234375
169,6.4,3505.5234375
171,19.3,3505.5234375
174,19.4,3505.5234375
171,12.9,3505.5234375
171,12.9,3505.5234375
169,12.9,3505.5234375
169,19.3,3505.5234375
169,12.8,3505.5234375
169,25.8,3505.5234375
169,12.9,3505.5234375
169,19.3,3505.5234375
169,12.9,3505.5234375
171,12.9,3505.5234375
171,6.4,3505.5234375
171,19.3,3505.5234375
173,12.8,3505.5234375
173,19.3,3505.5234375
173,19.3,3505.5234375
173,19.3,3505.5234375
173,19.3,3505.5234375
173,0.0,3505.5234375
175,12.9,3505.5234375
175,12.9,3505.5234375
175,12.8,3505.5234375
175,6.4,3505.52734375
175,67.1,3505.53125
175,100.4,3505.53125
175,100.7,3505.53125
175,93.9,3505.53125
175,100.2,3505.53125
175,100.4,3505.53125
175,100.5,1979.6484375
