cpu_num,cpu_percent,memory_info
67,98.5,6639.99609375
67,97.9,6639.99609375
67,99.8,6639.99609375
67,98.3,6639.99609375
67,98.1,6639.99609375
67,103.8,6639.99609375
67,98.1,6639.99609375
67,98.0,6639.99609375
67,99.5,6639.99609375
67,104.0,6639.99609375
67,98.2,6639.99609375
67,98.2,6639.99609375
67,98.0,6639.99609375
67,103.7,6639.99609375
67,98.0,6639.99609375
67,98.3,6639.99609375
67,98.3,6639.99609375
67,104.0,6639.99609375
67,98.1,6639.99609375
67,98.0,6639.99609375
67,98.0,6639.99609375
67,98.3,6639.99609375
67,104.0,6639.99609375
67,98.3,6639.99609375
67,98.0,6639.99609375
67,98.4,6639.99609375
67,103.7,6639.99609375
67,98.9,6639.99609375
67,98.2,6639.99609375
67,98.1,6639.99609375
67,103.8,6639.99609375
67,98.1,6639.99609375
67,98.2,6639.99609375
67,99.4,6639.99609375
67,98.1,6639.99609375
67,103.6,6639.99609375
67,98.3,6639.99609375
67,98.3,6639.99609375
67,98.3,6639.99609375
67,99.4,6639.99609375
67,98.3,6639.99609375
67,103.9,6639.99609375
67,98.1,6639.99609375
67,98.3,6639.99609375
67,104.0,6639.99609375
67,98.1,6639.99609375
67,98.2,6639.99609375
67,103.6,6639.99609375
67,98.2,6639.99609375
67,98.2,6639.99609375
67,98.3,6639.99609375
67,98.1,6639.99609375
67,104.1,6639.99609375
67,98.1,6639.99609375
67,98.1,6639.99609375
67,98.7,6639.99609375
67,98.2,6639.99609375
67,103.7,6639.99609375
67,98.7,6639.99609375
67,98.0,6639.99609375
67,98.1,6639.99609375
67,98.0,6640.109375
67,103.8,6640.109375
67,98.1,6640.109375
67,99.4,6640.109375
67,103.8,6640.109375
67,98.1,6640.109375
67,98.1,6640.109375
67,98.3,6640.109375
67,103.8,6640.109375
67,98.5,6640.109375
67,98.3,6640.109375
67,98.2,6640.109375
67,103.8,6640.109375
67,98.3,6640.109375
67,98.3,6640.109375
67,98.0,6640.109375
67,104.3,6640.109375
67,98.1,6640.109375
67,98.1,6640.109375
67,98.5,6640.109375
67,103.8,6640.109375
67,97.7,6640.109375
67,98.8,6640.109375
67,103.8,6640.109375
67,98.3,6640.109375
67,98.2,6640.109375
67,98.1,6640.109375
67,98.2,6640.109375
67,100.5,7089.7578125
67,97.7,7559.7578125
67,97.4,8027.7578125
67,103.3,6640.54296875
67,111.3,3588.8515625
67,98.5,3588.8515625
67,101.9,3588.8515625
67,95.1,3588.8515625
67,101.7,3588.8515625
67,95.1,3588.8515625
67,108.7,3588.8515625
67,94.8,3588.8515625
67,101.7,3588.8515625
67,101.7,3588.8515625
67,95.2,3588.8515625
67,101.7,3588.8515625
67,94.5,3588.8515625
67,101.2,3588.8515625
67,101.4,2054.96875
67,86.2,2056.58984375
67,98.2,2056.58984375
67,98.2,2056.58984375
67,98.3,2056.08984375
67,90.7,2052.39453125
67,83.2,2053.2265625
67,102.9,2053.2265625
67,95.0,2053.4140625
67,102.5,2051.05078125
67,95.4,2051.17578125
67,95.1,1954.13671875
67,103.5,1954.734375
67,73.7,0.0
