cpu_num,cpu_percent,memory_info
37,94.3,9925.640625
37,99.2,9926.109375
37,104.1,9926.578125
37,99.3,9927.04296875
37,99.2,9927.51171875
37,99.1,9927.98046875
37,99.2,9928.4453125
37,99.2,9928.89453125
37,99.5,9929.40625
37,99.2,9929.87109375
37,104.1,9930.33984375
37,98.9,9930.80859375
37,99.1,9931.3203125
37,99.2,9931.78515625
37,99.3,9932.24609375
37,99.0,9932.71484375
37,99.3,9933.1796875
37,104.1,9933.6484375
37,99.2,9934.1171875
37,99.3,9934.5859375
37,99.3,9935.05078125
37,94.2,9935.51953125
37,104.2,9935.98828125
37,99.5,9936.453125
37,99.2,9936.921875
37,104.0,9937.390625
37,99.3,9937.85546875
37,99.4,9938.32421875
37,99.2,9938.79296875
37,99.1,9939.26171875
37,98.8,9939.7265625
37,99.1,9940.1953125
37,99.3,9940.6640625
37,99.1,9941.1328125
37,104.0,9941.59765625
37,99.1,9942.06640625
37,104.0,9942.53125
37,99.0,9943.0
37,94.1,9943.46875
37,99.1,9943.9375
37,103.9,9944.40234375
37,99.3,9944.828125
37,99.0,9945.33984375
37,99.1,9945.80859375
37,99.2,9946.2734375
37,104.0,9946.7421875
37,99.2,9947.2109375
37,99.3,9947.6796875
37,99.0,9948.14453125
37,99.2,9948.61328125
37,103.6,9949.08203125
37,99.1,9949.546875
37,99.2,9950.015625
37,99.2,9950.52734375
37,98.9,9950.9921875
37,99.0,9951.4609375
37,99.2,9951.9296875
37,99.1,9952.26953125
37,74.4,9952.734375
37,99.1,9953.203125
37,99.1,9953.66796875
37,99.1,9954.1796875
37,99.1,9954.6484375
37,104.3,9955.1171875
37,99.0,9955.58203125
37,99.1,9956.05078125
37,99.3,9956.51953125
37,103.7,9956.984375
37,99.1,9957.453125
37,99.1,9957.921875
37,98.9,9958.4296875
37,99.1,9958.8984375
37,99.0,9959.3671875
37,99.1,9959.8359375
37,99.0,9960.30078125
37,104.1,9960.76953125
37,94.2,9961.23828125
37,99.1,9961.703125
37,104.0,9962.171875
37,99.0,9962.640625
37,99.2,9963.109375
37,99.3,9963.57421875
37,104.0,9964.04296875
37,99.2,9964.51171875
37,104.0,9964.97265625
37,94.3,9965.44140625
37,99.2,9965.91015625
37,104.2,9966.37890625
37,99.0,9966.84375
37,99.0,9967.3125
37,98.9,9967.78125
37,99.1,9968.24609375
37,99.0,9968.734375
37,99.2,9969.203125
37,98.9,9969.66796875
37,99.0,9970.13671875
37,99.2,9970.60546875
37,104.0,9971.07421875
37,99.0,9971.5390625
37,99.0,9972.0078125
37,99.2,9972.4765625
37,99.1,9972.94140625
37,104.1,9973.41015625
37,99.3,9973.87890625
37,98.9,9974.34765625
37,99.0,9974.85546875
37,103.9,9975.32421875
37,99.1,9975.7734375
37,99.0,9976.23828125
37,98.9,9976.70703125
37,99.0,9977.17578125
37,99.0,9977.64453125
37,104.0,9978.109375
37,99.1,9978.578125
37,98.9,9979.00390625
37,99.0,9979.46484375
37,104.3,9979.9296875
37,99.2,9980.3984375
37,99.2,9980.8671875
37,99.0,9981.3359375
37,99.1,9981.80078125
37,99.0,9982.2265625
37,99.2,9982.6953125
37,104.1,9983.16015625
37,99.1,9983.62890625
37,99.2,9984.09765625
37,99.0,9984.5625
37,99.1,9985.03125
37,99.1,9985.45703125
37,104.1,9985.92578125
37,98.9,9986.39453125
37,98.7,9986.81640625
37,99.0,9987.28515625
37,99.0,9987.75390625
37,98.9,9988.22265625
37,104.0,9988.6875
37,99.1,9989.15625
37,99.0,9989.625
37,99.2,9990.08984375
37,99.0,9990.55859375
37,99.2,9990.984375
37,104.0,9991.453125
37,94.1,9991.921875
37,99.2,9992.38671875
37,103.9,9992.85546875
37,99.1,9993.32421875
37,99.0,9993.7890625
37,99.0,9994.2578125
37,104.0,9994.7265625
37,98.6,9995.15234375
37,94.0,9995.6171875
37,103.9,9996.0859375
37,98.9,9996.5546875
37,98.9,9997.0625
37,98.9,9997.53125
37,103.8,9998.0
37,98.9,9998.46875
37,99.0,9998.890625
37,98.8,9999.359375
37,98.9,9999.828125
37,104.0,10000.296875
37,99.1,10000.76171875
37,98.9,10001.23046875
37,99.1,10001.69921875
37,103.8,10002.1640625
37,99.1,10002.6328125
37,98.9,10003.1015625
37,99.0,10003.5703125
